CustomerID,Recency,Frequency,Monetary,Cluster,CustomerSegment,PC1,PC2
13901,72,5,2867.2,1,Loyal Customers,2.619441521,1.207967609
13904,37,2,332.64,0,Regular Customers,-0.365390489,-0.892002239
13908,80,4,2369.55,1,Loyal Customers,1.8314399,0.88902424
13911,57,9,2580.91,1,Loyal Customers,3.665557449,1.43006792
13914,12,2,626.45,0,Regular Customers,0.023346617,-0.981826639
13917,50,2,272.04,0,Regular Customers,-0.485806235,-0.795821027
13918,50,2,1212.84,0,Regular Customers,0.348303953,-0.290905164
13919,59,2,384.81,0,Regular Customers,-0.431993329,-0.646195637
13923,54,1,351.13,0,Regular Customers,-0.741952687,-0.844836468
13924,2,6,1838.85,1,Loyal Customers,2.372546948,0.094104008
13925,93,4,678.25,0,Regular Customers,0.265250893,0.110028689
13926,23,1,223.85,0,Regular Customers,-0.695773522,-1.220056798
13927,75,1,348.99,0,Regular Customers,-0.85157675,-0.638077725
13928,11,4,464.57,0,Regular Customers,0.496450199,-0.816479083
13929,169,2,842.65,2,At-Risk Customers,-0.590356841,0.688559497
13930,58,2,337.34,0,Regular Customers,-0.46895023,-0.681572551
13931,96,2,1237.53,0,Regular Customers,0.134221155,0.177761549
13932,295,1,307.4,2,At-Risk Customers,-2.01701621,1.517677432
13933,109,2,608.79,0,Regular Customers,-0.489905648,-0.030971035
13934,264,1,922.1,2,At-Risk Customers,-1.313000015,1.540668701
13936,180,1,376.58,2,At-Risk Customers,-1.365749273,0.416265764
13937,169,1,158.85,2,At-Risk Customers,-1.50235968,0.190508934
13938,35,1,71.66,0,Regular Customers,-0.892262816,-1.182931166
13939,23,3,568.55,0,Regular Customers,0.221332378,-0.772933602
13940,17,4,839.14,0,Regular Customers,0.79776366,-0.556049869
13946,79,3,561.57,0,Regular Customers,-0.072127387,-0.222260337
13947,65,1,90.6,0,Regular Customers,-1.029366024,-0.875755935
13949,3,6,2427.32,1,Loyal Customers,2.889152671,0.419829011
13950,11,4,745.06,0,Regular Customers,0.745131711,-0.665943528
13951,176,3,674.45,2,At-Risk Customers,-0.469643317,0.79865449
13954,2,2,439.92,0,Regular Customers,-0.090731818,-1.180938465
13955,154,2,322.96,2,At-Risk Customers,-0.974164612,0.261143043
13956,5,5,1019.27,1,Loyal Customers,1.324772472,-0.447116986
13959,79,3,594.04,0,Regular Customers,-0.043339592,-0.204834084
13960,21,2,230.22,0,Regular Customers,-0.374118204,-1.105375328
13962,22,2,169.55,0,Regular Customers,-0.433037872,-1.128035831
13963,308,4,664.54,2,At-Risk Customers,-0.849821025,2.231244974
13967,146,1,80.7,2,At-Risk Customers,-1.453660778,-0.079141162
13971,19,8,2758.26,1,Loyal Customers,3.71198148,1.01797291
13972,71,2,190.25,0,Regular Customers,-0.666047725,-0.631809466
13973,287,1,264.7,2,At-Risk Customers,-2.01383513,1.4155581
13974,49,1,413.59,0,Regular Customers,-0.660926632,-0.860816677
13975,31,6,2461.24,1,Loyal Customers,2.775590371,0.715243133
13976,207,1,357.98,2,At-Risk Customers,-1.520745787,0.673592699
13978,15,2,196.79,0,Regular Customers,-0.372978062,-1.182718874
13979,73,1,869.87,0,Regular Customers,-0.379506564,-0.378328485
13980,60,1,200.14,0,Regular Customers,-0.906598995,-0.866468883
13982,39,4,1871.81,1,Loyal Customers,1.600468897,0.2159791
13984,27,5,920.51,1,Loyal Customers,1.124355591,-0.282312671
13986,17,1,320.46,0,Regular Customers,-0.579340343,-1.227609464
13989,66,2,1266.08,0,Regular Customers,0.313428842,-0.103926379
13990,213,1,311.3,2,At-Risk Customers,-1.592911192,0.707942186
13991,12,6,852.88,1,Loyal Customers,1.447090737,-0.336050588
13992,30,1,76.8,0,Regular Customers,-0.862056484,-1.229674318
13994,4,6,2274.14,1,Loyal Customers,2.748213942,0.347519522
13995,15,5,1393.69,1,Loyal Customers,1.605433564,-0.147166893
14000,211,1,635.66,2,At-Risk Customers,-1.295074992,0.862221544
14001,46,3,2043.08,1,Loyal Customers,1.410659395,0.246136575
14002,134,2,529.73,0,Regular Customers,-0.688246109,0.174107066
14005,10,5,2874.72,1,Loyal Customers,2.944159119,0.598182082
14006,116,3,962.19,0,Regular Customers,0.093256722,0.359060304
14009,198,2,695.61,2,At-Risk Customers,-0.869487527,0.896754944
14012,278,1,328.8,2,At-Risk Customers,-1.910835675,1.360856678
14013,110,3,473.02,0,Regular Customers,-0.309660722,0.03712667
14014,77,1,505.18,0,Regular Customers,-0.723358899,-0.53445177
14015,53,1,917.34,0,Regular Customers,-0.234822917,-0.550858826
14019,47,3,1421.61,0,Regular Customers,0.85453629,-0.077498433
14020,17,2,642.8,0,Regular Customers,0.012193248,-0.923550066
14021,155,3,631.9,2,At-Risk Customers,-0.399641262,0.56791117
14022,225,1,440,2,At-Risk Customers,-1.540364335,0.895818049
14023,7,2,584.07,0,Regular Customers,0.011421873,-1.054073194
14024,122,2,327.7,0,Regular Customers,-0.805807103,-0.053124112
14027,61,1,104.82,0,Regular Customers,-0.996239239,-0.907725617
14029,63,2,467.66,0,Regular Customers,-0.379058171,-0.562129673
14030,18,8,2358.84,1,Loyal Customers,3.362986866,0.793708732
14032,2,11,2975.59,1,Loyal Customers,4.909116929,1.35949577
14034,22,3,648.89,0,Regular Customers,0.297691403,-0.739716451
14035,29,5,1428.02,1,Loyal Customers,1.564052599,0.009862435
14036,285,1,626.65,2,At-Risk Customers,-1.682671759,1.590011551
14037,176,2,147.2,2,At-Risk Customers,-1.24284944,0.384622399
14038,78,3,1560.38,1,Loyal Customers,0.818544121,0.303888439
14039,33,1,152.2,0,Regular Customers,-0.810596626,-1.159507023
14041,266,1,141.41,2,At-Risk Customers,-2.015416893,1.141482609
14044,27,4,646.42,0,Regular Customers,0.575600291,-0.560476883
14045,109,4,1659.75,1,Loyal Customers,1.053368047,0.795193272
14046,284,1,154.99,2,At-Risk Customers,-2.09571412,1.326977047
14047,9,5,1308.61,1,Loyal Customers,1.560780985,-0.252230362
14048,305,1,409.93,2,At-Risk Customers,-1.977411899,1.671707485
14050,32,2,746.36,0,Regular Customers,0.027061528,-0.719465498
14052,20,1,225.36,0,Regular Customers,-0.679045226,-1.248947436
14053,124,2,260.25,0,Regular Customers,-0.875867741,-0.069523012
14054,65,1,92.46,0,Regular Customers,-1.027716954,-0.874757696
14055,106,1,725.64,0,Regular Customers,-0.676665293,-0.129023564
14059,267,1,183.6,2,At-Risk Customers,-1.983141223,1.174025812
14064,29,5,1334.34,1,Loyal Customers,1.480996218,-0.040414476
14066,267,1,152.55,2,At-Risk Customers,-2.010670051,1.157361656
14067,64,2,374.7,0,Regular Customers,-0.466606047,-0.602119823
14068,320,1,265.85,2,At-Risk Customers,-2.182100429,1.742886691
14071,4,8,1437.57,1,Loyal Customers,2.618009742,0.160669545
14073,32,1,151.04,0,Regular Customers,-0.806495234,-1.170029926
14075,5,3,942.26,0,Regular Customers,0.644999646,-0.75057423
14076,129,1,118.67,0,Regular Customers,-1.332789335,-0.227068999
14077,41,5,499.42,0,Regular Customers,0.67920075,-0.369701691
14078,102,6,1049.37,1,Loyal Customers,1.159612074,0.660434286
14079,125,1,375.1,0,Regular Customers,-1.08491996,-0.129047534
14080,33,1,45.6,0,Regular Customers,-0.905107836,-1.21671794
14081,302,2,921.62,2,At-Risk Customers,-1.202611685,2.047687678
14083,4,9,1002.9,1,Loyal Customers,2.538380755,0.058450927
14087,3,1,191.47,0,Regular Customers,-0.621884623,-1.435441657
14089,57,1,158.75,0,Regular Customers,-0.927905698,-0.918383427
14090,325,1,76.32,2,At-Risk Customers,-2.375786329,1.690669984
14093,12,1,433.86,0,Regular Customers,-0.453151051,-1.216250797
14098,37,1,147.35,0,Regular Customers,-0.835416,-1.122508577
14100,138,1,191.95,2,At-Risk Customers,-1.313988133,-0.09863741
14102,5,5,1105.88,1,Loyal Customers,1.401560614,-0.400634457
14104,155,2,216.21,2,At-Risk Customers,-1.073938656,0.213751968
14105,239,1,1266.23,2,At-Risk Customers,-0.879649363,1.47785043
14107,52,7,2703.23,1,Loyal Customers,3.188159171,1.184086923
14108,31,2,597.91,0,Regular Customers,-0.099423909,-0.809037144
14109,73,1,144.2,0,Regular Customers,-1.022883201,-0.767786706
14111,14,4,692.85,0,Regular Customers,0.683452962,-0.664262961
14112,23,7,2915.15,1,Loyal Customers,3.524812252,1.010711779
14113,4,4,1840.42,1,Loyal Customers,1.752183202,-0.14737962
14114,274,2,386.53,2,At-Risk Customers,-1.53338506,1.483301741
14116,20,5,1382.74,1,Loyal Customers,1.570076105,-0.103541896
14117,144,1,90,2,At-Risk Customers,-1.435155738,-0.093950656
14121,4,4,2780.15,1,Loyal Customers,2.585344731,0.356961987
14124,84,1,419.58,0,Regular Customers,-0.835160493,-0.511089826
14125,11,3,2720.63,1,Loyal Customers,2.190917573,0.263257289
14126,8,3,706.13,0,Regular Customers,0.420258029,-0.847601279
14127,123,3,709.71,0,Regular Customers,-0.166500131,0.292859791
14128,61,2,637.5,0,Regular Customers,-0.218218895,-0.490779311
14129,2,5,1123.86,1,Loyal Customers,1.432891158,-0.420685847
14130,319,1,480.91,2,At-Risk Customers,-1.986299095,1.84840642
14133,130,3,605.64,0,Regular Customers,-0.294677166,0.306309113
14138,2,2,965.88,0,Regular Customers,0.375582589,-0.89866216
14139,46,1,415.82,0,Regular Customers,-0.643559986,-0.889320899
14140,4,2,935.05,0,Regular Customers,0.337989123,-0.895407554
14141,3,4,915.13,0,Regular Customers,0.936953974,-0.653871801
14143,134,1,115.8,2,At-Risk Customers,-1.360983093,-0.179107566
14147,78,2,483.4,0,Regular Customers,-0.442050814,-0.405177025
14148,234,1,157.2,2,At-Risk Customers,-1.837262491,0.833145854
14149,221,1,446.62,2,At-Risk Customers,-1.513975685,0.85976954
14150,36,2,658.64,0,Regular Customers,-0.071230115,-0.726942368
14152,75,2,621.29,0,Regular Customers,-0.304408458,-0.360874183
14154,239,2,1345.62,2,At-Risk Customers,-0.503514443,1.651521532
14155,266,1,118.75,2,At-Risk Customers,-2.035507175,1.129321264
14157,20,2,424.89,0,Regular Customers,-0.196394577,-1.010798664
14158,40,1,507.66,0,Regular Customers,-0.531355874,-0.899433566
14161,216,3,1097.62,2,At-Risk Customers,-0.299655986,1.421778476
14162,174,2,289.36,2,At-Risk Customers,-1.106551162,0.441117243
14163,87,4,2445.91,1,Loyal Customers,1.86323151,0.999308137
14164,71,2,1631.77,0,Regular Customers,0.611999169,0.141836702
14165,276,1,120.44,2,At-Risk Customers,-2.085307276,1.229231721
14167,39,4,562.59,0,Regular Customers,0.439718748,-0.486663274
14171,98,1,363.79,0,Regular Customers,-0.956441554,-0.4024268
14173,11,4,450.84,0,Regular Customers,0.484277226,-0.823847807
14174,33,1,134.46,0,Regular Customers,-0.826324852,-1.169027864
14176,297,4,576.9,2,At-Risk Customers,-0.871094066,2.075305857
14177,86,4,549.46,0,Regular Customers,0.186975018,-0.028393748
14178,9,7,1600.26,1,Loyal Customers,2.43085293,0.166421548
14179,41,2,701.57,0,Regular Customers,-0.058817744,-0.654400634
14184,67,1,452.89,0,Regular Customers,-0.718420591,-0.661518628
14188,31,6,2054.36,1,Loyal Customers,2.414851901,0.496875609
14193,68,2,853.39,0,Regular Customers,-0.062720446,-0.305611368
14195,202,2,1012,2,At-Risk Customers,-0.609496573,1.106158973
14196,107,1,335.52,0,Regular Customers,-1.027674248,-0.328495855
14198,18,4,701.4,0,Regular Customers,0.670513983,-0.620072898
14199,218,1,185.4,2,At-Risk Customers,-1.730182943,0.689874922
14201,60,7,747.44,1,Loyal Customers,1.413123425,0.213641094
14204,2,1,150.61,0,Regular Customers,-0.65298112,-1.467271066
14205,17,2,466.7,0,Regular Customers,-0.143936433,-1.018060784
14206,239,1,328.16,2,At-Risk Customers,-1.711339142,0.974399724
14208,95,1,151.74,0,Regular Customers,-1.129054852,-0.54593248
14209,11,6,2073.43,1,Loyal Customers,2.5343562,0.309103336
14210,106,6,1905.84,1,Loyal Customers,1.898436181,1.15969265
14211,53,9,2241.1,1,Loyal Customers,3.3848024,1.208094663
14212,90,1,1070.48,0,Regular Customers,-0.288853762,-0.102357677
14214,31,5,1004.38,1,Loyal Customers,1.178195077,-0.197699285
14215,12,6,1789.72,1,Loyal Customers,2.277690002,0.166739992
14216,3,4,1839.3,1,Loyal Customers,1.756320059,-0.157881056
14218,43,1,169.48,0,Regular Customers,-0.846574685,-1.051229603
14219,4,1,89.94,0,Regular Customers,-0.717030632,-1.480031222
14220,247,2,632.4,2,At-Risk Customers,-1.176891711,1.347947837
14222,177,1,683.17,2,At-Risk Customers,-1.078538051,0.551107834
14223,92,3,991.13,0,Regular Customers,0.242031112,0.136983757
14224,110,4,1009.73,0,Regular Customers,0.471932607,0.456235827
14226,29,5,2214.79,1,Loyal Customers,2.261600295,0.43211228
14229,52,3,1547.2,1,Loyal Customers,0.940234747,0.039405912
14231,184,3,925.71,2,At-Risk Customers,-0.287915787,1.012705425
14232,43,5,2048.07,1,Loyal Customers,2.041969061,0.48124053
14233,49,4,1462.72,1,Loyal Customers,1.186472598,0.095428951
14234,22,4,754.12,0,Regular Customers,0.696735982,-0.552177337
14236,81,2,490.86,0,Regular Customers,-0.450826338,-0.371472298
14238,326,1,146.85,2,At-Risk Customers,-2.318384508,1.738422918
14239,43,11,2380.85,1,Loyal Customers,4.171498754,1.446220244
14240,30,2,890.34,0,Regular Customers,0.164973413,-0.661993882
14241,184,1,213.7,2,At-Risk Customers,-1.530677526,0.368451441
14242,235,2,280.55,2,At-Risk Customers,-1.427282624,1.040310097
14243,9,10,2588.77,1,Loyal Customers,4.224506667,1.090133162
14245,220,2,1693.45,2,At-Risk Customers,-0.097662453,1.650091078
14246,111,3,1474.06,0,Regular Customers,0.572728207,0.58427295
14247,278,1,136.77,2,At-Risk Customers,-2.081088842,1.257796523
14248,318,1,302.58,2,At-Risk Customers,-2.139276042,1.742798543
14250,7,3,1904.05,1,Loyal Customers,1.487459809,-0.2145926
14251,2,5,2879.7,1,Loyal Customers,2.989613131,0.521652024
14256,260,2,969.06,2,At-Risk Customers,-0.945098047,1.657333636
14259,142,1,120,2,At-Risk Customers,-1.398298147,-0.097650714
14261,51,2,1163.45,0,Regular Customers,0.299385096,-0.307511828
14262,8,8,2618.23,1,Loyal Customers,3.644259638,0.833916721
14264,155,2,333.97,2,At-Risk Customers,-0.969533027,0.276952321
14265,109,2,530.18,0,Regular Customers,-0.559601015,-0.073160061
14267,163,3,1516.24,2,At-Risk Customers,0.343372916,1.121728405
14271,226,1,112.32,2,At-Risk Customers,-1.836014191,0.729856543
14272,74,2,437.96,0,Regular Customers,-0.461818389,-0.4691655
14273,51,4,559.97,0,Regular Customers,0.375837725,-0.369265251
14276,99,3,1119.74,0,Regular Customers,0.3201474,0.275309591
14280,197,1,134.04,2,At-Risk Customers,-1.667991805,0.454403383
14284,31,2,595.25,0,Regular Customers,-0.101782256,-0.810464734
14285,21,4,1910.01,1,Loyal Customers,1.726674102,0.058274355
14287,8,3,176.63,0,Regular Customers,-0.04919493,-1.131777458
14288,213,1,426.6,2,At-Risk Customers,-1.490686591,0.769822287
14289,9,6,911.26,1,Loyal Customers,1.514239788,-0.334419792
14290,11,5,2314.65,1,Loyal Customers,2.442473053,0.307499703
14293,3,4,1046.56,0,Regular Customers,1.05347938,-0.583334926
14295,40,1,166.2,0,Regular Customers,-0.834093187,-1.082690976
14297,18,4,1305.33,1,Loyal Customers,1.205956336,-0.295951048
14300,19,1,43.2,0,Regular Customers,-0.835417838,-1.356610827
14301,117,1,640.14,0,Regular Customers,-0.808897607,-0.066006569
14304,223,1,383.45,2,At-Risk Customers,-1.580241689,0.845667664
14305,71,3,1858.96,1,Loyal Customers,1.119173083,0.394830258
14306,51,2,2093.32,1,Loyal Customers,1.123804782,0.191538038
14307,89,6,2995.72,1,Loyal Customers,2.951927572,1.576312054
14309,8,9,2352.53,1,Loyal Customers,3.714438897,0.822382237
14311,243,1,310.26,2,At-Risk Customers,-1.747728603,1.004394395
14312,47,6,1611.59,1,Loyal Customers,1.940215954,0.417651889
14314,107,1,120,0,Regular Customers,-1.218753572,-0.444162805
14315,45,6,2481.13,1,Loyal Customers,2.72140695,0.86452269
14317,65,1,508.58,0,Regular Customers,-0.65878633,-0.651431177
14320,207,2,477.79,2,At-Risk Customers,-1.108774628,0.868956721
14321,11,5,1530.75,1,Loyal Customers,1.747469889,-0.113209847
14323,115,2,605.06,0,Regular Customers,-0.523991723,0.026429192
14326,242,1,183.85,2,At-Risk Customers,-1.854673448,0.926651347
14327,163,1,311.65,2,At-Risk Customers,-1.336108632,0.213112754
14331,124,2,462.66,0,Regular Customers,-0.6964117,0.039107962
14332,23,3,840.21,0,Regular Customers,0.462185242,-0.627137
14333,68,1,415.2,0,Regular Customers,-0.756966266,-0.671846045
14334,17,8,2552.21,1,Loyal Customers,3.539557918,0.887587702
14335,16,2,454.86,0,Regular Customers,-0.149303893,-1.034315513
14336,17,4,1614.91,1,Loyal Customers,1.485558792,-0.13970359
14338,161,2,588.22,2,At-Risk Customers,-0.774894883,0.472807262
14339,243,1,309.52,2,At-Risk Customers,-1.748384684,1.003997246
14340,219,1,134.7,2,At-Risk Customers,-1.780263241,0.672565197
14341,45,8,2166.98,1,Loyal Customers,3.054378605,0.958049142
14342,21,4,668.56,0,Regular Customers,0.626008612,-0.607996689
14344,127,8,889.93,1,Loyal Customers,1.501502981,1.084500341
14345,39,1,108.98,0,Regular Customers,-0.879694406,-1.123300596
14346,121,2,1021.58,0,Regular Customers,-0.18548553,0.309372459
14348,260,1,409.57,2,At-Risk Customers,-1.746888048,1.225998731
14349,10,1,133.5,0,Regular Customers,-0.70918955,-1.39725103
14350,274,1,282.93,2,At-Risk Customers,-1.930984486,1.296637427
14351,165,1,51,2,At-Risk Customers,-1.577459756,0.093025775
14352,157,4,1078.96,0,Regular Customers,0.292208982,0.958706959
14353,215,1,90.6,2,At-Risk Customers,-1.798842776,0.609295884
14354,6,2,163.62,0,Regular Customers,-0.35621787,-1.289623916
14356,80,2,701.23,0,Regular Customers,-0.259183142,-0.268469635
14357,43,1,225.12,0,Regular Customers,-0.797244444,-1.021368295
14359,19,3,912.18,0,Regular Customers,0.546512987,-0.628112962
14360,32,4,2118.03,1,Loyal Customers,1.854675655,0.278819947
14362,22,1,151.5,0,Regular Customers,-0.754788949,-1.268786504
14368,320,1,155,2,At-Risk Customers,-2.280379675,1.683394851
14371,295,1,100.5,2,At-Risk Customers,-2.20045307,1.40663673
14375,185,1,235.56,2,At-Risk Customers,-1.516426366,0.390083781
14377,191,2,617.05,2,At-Risk Customers,-0.90322965,0.785290334
14379,44,2,348.1,0,Regular Customers,-0.387592619,-0.814402627
14381,52,1,202.68,0,Regular Customers,-0.86330828,-0.94430846
14382,26,1,615.49,0,Regular Customers,-0.36393632,-0.98016736
14383,38,3,1247.69,0,Regular Customers,0.746507995,-0.259942281
14385,9,3,202.11,0,Regular Customers,-0.031734291,-1.108202308
14386,297,1,142.4,2,At-Risk Customers,-2.173564358,1.448924639
14387,33,3,1727.6,1,Loyal Customers,1.197643849,-0.051882176
14389,65,2,1043.46,0,Regular Customers,0.121184526,-0.233304158
14393,218,1,67.95,2,At-Risk Customers,-1.834313727,0.626840943
14396,65,2,487.99,0,Regular Customers,-0.37129335,-0.531418119
14400,149,1,574.7,2,At-Risk Customers,-1.031071537,0.215683638
14403,130,4,1475.81,1,Loyal Customers,0.782560703,0.904382177
14404,34,6,1449.32,1,Loyal Customers,1.86303589,0.201859072
14406,119,1,156.75,0,Regular Customers,-1.247729283,-0.305635383
14407,107,6,2157.73,1,Loyal Customers,2.116631182,1.30477928
14408,11,7,2599.03,1,Loyal Customers,3.306099439,0.722249892
14409,71,6,2059.45,1,Loyal Customers,2.214170877,0.895621169
14410,92,9,1100.27,1,Loyal Customers,2.173282316,0.981938617
14411,311,1,1063,2,At-Risk Customers,-1.429181254,2.081604246
14412,43,2,770.03,0,Regular Customers,-0.008381023,-0.597858298
14414,92,7,1496.98,1,Loyal Customers,1.913508085,0.932721107
14416,22,2,490.22,0,Regular Customers,-0.148732904,-0.95593616
14418,4,3,1937.25,1,Loyal Customers,1.532284355,-0.226475602
14419,11,6,1051.79,1,Loyal Customers,1.628573534,-0.239198367
14420,99,1,387.52,0,Regular Customers,-0.940532459,-0.379790854
14421,57,2,813.11,0,Regular Customers,-0.042004266,-0.436132952
14423,218,1,265.2,2,At-Risk Customers,-1.659432525,0.732702607
14424,18,1,322.08,0,Regular Customers,-0.583033902,-1.216839685
14427,50,2,363.34,0,Regular Customers,-0.404859955,-0.746821433
14428,7,5,1224.06,1,Loyal Customers,1.496078923,-0.317408004
14431,303,1,470.36,2,At-Risk Customers,-1.91357517,1.684338836
14432,10,6,2248.5,1,Loyal Customers,2.694702532,0.39316092
14434,22,6,1372.8,1,Loyal Customers,1.85675165,0.041987577
14436,99,1,89.06,0,Regular Customers,-1.205146114,-0.539970689
14438,306,1,131.9,2,At-Risk Customers,-2.229042228,1.532392527
14439,320,1,2661.24,2,At-Risk Customers,-0.058355528,3.028463232
14440,8,5,2357.68,1,Loyal Customers,2.496012844,0.300892342
14441,1,4,1712.89,1,Loyal Customers,1.654505058,-0.245524449
14442,205,2,1589.82,2,At-Risk Customers,-0.112592795,1.445968942
14443,54,4,1420.2,1,Loyal Customers,1.12312528,0.122110714
14446,1,4,1010.35,0,Regular Customers,1.031635403,-0.622569082
14447,19,5,1163.23,1,Loyal Customers,1.380589105,-0.231250576
14448,9,2,375.35,0,Regular Customers,-0.183888283,-1.146289977
14449,19,4,885.8,0,Regular Customers,0.828872572,-0.511207326
14450,181,3,483.25,2,At-Risk Customers,-0.664809833,0.745541514
14451,60,2,643.9,0,Regular Customers,-0.207414831,-0.497244855
14452,11,2,259.05,0,Regular Customers,-0.297259171,-1.188906074
14453,190,1,119.93,2,At-Risk Customers,-1.644592769,0.3775283
14456,5,9,3017.28,1,Loyal Customers,4.319193598,1.149444402
14457,311,1,113.64,2,At-Risk Customers,-2.270880709,1.572094335
14459,155,1,1837.92,2,At-Risk Customers,0.058116094,0.953040448
14460,110,3,434.34,0,Regular Customers,-0.343954283,0.016367587
14461,148,3,2103.06,1,Loyal Customers,0.940593274,1.288162346
14462,66,11,1980.57,1,Loyal Customers,3.698625386,1.459102806
14463,98,3,529.62,0,Regular Customers,-0.197921208,-0.051300947
14465,247,3,1038.44,2,At-Risk Customers,-0.511149975,1.696928003
14466,29,7,2272.4,1,Loyal Customers,2.924173144,0.725157781
14467,18,4,596.26,0,Regular Customers,0.577297205,-0.676500251
14470,12,2,461.19,0,Regular Customers,-0.123172356,-1.070519661
14472,104,8,1852.67,1,Loyal Customers,2.473051536,1.373483188
14473,74,2,234.34,0,Regular Customers,-0.642347211,-0.578445865
14474,46,1,547.66,0,Regular Customers,-0.526671075,-0.818563982
14475,72,3,925.85,0,Regular Customers,0.286750978,-0.09605813
14476,257,1,193,2,At-Risk Customers,-1.923508764,1.080067222
14477,20,4,1309.6,1,Loyal Customers,1.199482414,-0.2738587
14479,254,2,316.25,2,At-Risk Customers,-1.493098177,1.247576414
14480,11,1,279.05,0,Regular Customers,-0.585275243,-1.309235778
14481,165,2,636.51,2,At-Risk Customers,-0.752600507,0.538325296
14482,18,6,2022.81,1,Loyal Customers,2.453567759,0.351238619
14483,282,1,137.1,2,At-Risk Customers,-2.101315645,1.297575012
14484,50,1,321.92,0,Regular Customers,-0.747330797,-0.9001145
14485,39,1,162.8,0,Regular Customers,-0.831977771,-1.094416059
14487,27,6,1165.48,1,Loyal Customers,1.647293194,-0.019776806
14488,68,1,1064.28,0,Regular Customers,-0.181494072,-0.323492741
14489,207,1,463.38,2,At-Risk Customers,-1.427298493,0.730159591
14491,175,2,340.93,2,At-Risk Customers,-1.065959214,0.478694577
14493,7,5,2383.24,1,Loyal Customers,2.523804101,0.304709736
14494,26,1,139.56,0,Regular Customers,-0.785894294,-1.235593174
14495,51,2,123.8,0,Regular Customers,-0.622365177,-0.865479278
14496,312,2,538.81,2,At-Risk Customers,-1.593308223,1.941241683
14497,309,1,475.37,2,At-Risk Customers,-1.93991239,1.746429715
14498,43,5,1957.32,1,Loyal Customers,1.961510409,0.432536114
14499,26,3,808.44,0,Regular Customers,0.418628529,-0.614486534
14500,88,3,356.85,0,Regular Customers,-0.299800072,-0.24302795
14501,184,2,251.21,2,At-Risk Customers,-1.191673276,0.519646059
14502,20,11,2429.83,1,Loyal Customers,4.332910696,1.244799266
14504,47,4,673.26,0,Regular Customers,0.496799646,-0.348065274
14506,17,5,1960.65,1,Loyal Customers,2.097838746,0.176914302
14507,24,6,1367.88,1,Loyal Customers,1.842129904,0.059147764
14508,22,2,268.05,0,Regular Customers,-0.345708095,-1.075172084
14511,11,5,1314.81,1,Loyal Customers,1.556018195,-0.229102206
14512,188,2,275.28,2,At-Risk Customers,-1.190852273,0.572165515
14513,101,3,455.59,0,Regular Customers,-0.278945497,-0.061330907
14514,61,3,990.2,0,Regular Customers,0.400231772,-0.170426072
14515,18,6,2076.89,1,Loyal Customers,2.50151491,0.380262694
14517,33,2,330.45,0,Regular Customers,-0.346812756,-0.932778967
14518,64,1,174.37,0,Regular Customers,-0.949965973,-0.840697945
14520,2,2,270.6,0,Regular Customers,-0.240850374,-1.27181044
14522,24,4,974.54,0,Regular Customers,0.88189994,-0.414079925
14523,108,1,241.09,0,Regular Customers,-1.116525421,-0.369274936
14524,32,9,1843.83,1,Loyal Customers,3.140310869,0.786977454
14528,37,1,364.22,0,Regular Customers,-0.643139771,-1.006117098
14529,60,3,578.61,0,Regular Customers,0.040447276,-0.401221741
14530,26,6,2862.11,1,Loyal Customers,3.156649621,0.880883436
14532,236,4,932.85,2,At-Risk Customers,-0.24258942,1.662418799
14533,25,7,1949.72,1,Loyal Customers,2.658605497,0.512377987
14535,60,3,2854.84,1,Loyal Customers,2.058545313,0.820403084
14536,260,1,170.95,2,At-Risk Customers,-1.958447756,1.097934293
14537,58,1,355.56,0,Regular Customers,-0.758544444,-0.802857559
14538,65,2,388.25,0,Regular Customers,-0.459722506,-0.584947358
14539,16,2,537.48,0,Regular Customers,-0.076053273,-0.989974369
14540,10,3,952.66,0,Regular Customers,0.628571027,-0.69549095
14541,59,8,1453.35,1,Loyal Customers,2.349858763,0.713657478
14542,186,1,103.25,2,At-Risk Customers,-1.638861823,0.328974966
14544,24,2,2004.3,1,Loyal Customers,1.183385758,-0.123547236
14546,5,5,2573.93,1,Loyal Customers,2.703128919,0.387250038
14548,151,2,652.8,2,At-Risk Customers,-0.666340017,0.408463104
14549,311,1,289.24,2,At-Risk Customers,-2.115194327,1.666336709
14550,11,2,757.37,0,Regular Customers,0.144549703,-0.92146382
14551,18,2,186.23,0,Regular Customers,-0.397730058,-1.15868526
14552,152,1,164.22,2,At-Risk Customers,-1.410391291,0.025085075
14553,19,5,859.27,1,Loyal Customers,1.111099168,-0.394382194
14554,10,4,2279.49,1,Loyal Customers,2.110682151,0.147665956
14555,57,2,312.54,0,Regular Customers,-0.485807983,-0.704782754
14557,85,1,788.38,0,Regular Customers,-0.51331347,-0.303259027
14561,76,3,1080.76,0,Regular Customers,0.403574295,0.026681555
14566,111,1,1432,0,Regular Customers,-0.076058064,0.299572944
14567,57,2,1530.36,0,Regular Customers,0.593907226,-0.051193642
14569,1,1,227.39,0,Regular Customers,-0.579778379,-1.435964523
14570,281,2,218.06,2,At-Risk Customers,-1.718658924,1.462188369
14572,3,7,2804.54,1,Loyal Customers,3.52934269,0.753341834
14573,180,9,1639.82,1,Loyal Customers,2.200219212,2.142738909
14577,13,4,859.71,0,Regular Customers,0.836520334,-0.584611583
14578,3,1,168.63,0,Regular Customers,-0.642134492,-1.447699606
